代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳,date
bj920000,安徽凤凰,13.59,-0.08,-0.585,13.58,13.59,13.67,13.88,13.88,13.53,424259.0,5808825.0,15:30:02,2026-08-26
bj920001,纬达光电,10.81,-0.16,-1.459,10.81,10.85,10.97,11.08,11.12,10.8,1686055.0,18399614.0,15:30:02,2026-08-26
bj920002,万达轴承,51.37,-1.24,-2.357,51.35,51.37,52.61,52.63,53.46,51.26,888869.0,46334848.0,15:30:02,2026-08-26
bj920003,中诚咨询,15.3,-0.02,-0.131,15.29,15.31,15.32,15.23,15.41,15.16,345051.0,5288326.0,15:30:02,2026-08-26
bj920005,鼎佳精密,22.85,0.28,1.241,22.84,22.85,22.57,22.58,23.12,22.51,265474.0,6080249.0,15:30:02,2026-08-26
bj920006,晟楠科技,15.11,-0.05,-0.33,15.11,15.18,15.16,15.16,15.44,15.0,509130.0,7754553.0,15:30:02,2026-08-26
bj920007,酉立智能,33.37,0.34,1.029,33.24,33.37,33.03,32.8,33.65,32.77,120105.0,4015466.0,15:30:02,2026-08-26
bj920008,成电光信,19.11,0.02,0.105,19.05,19.11,19.09,19.18,19.27,18.73,426969.0,8158642.0,15:30:02,2026-08-26
bj920009,丹娜生物,35.88,-0.54,-1.483,35.88,35.93,36.42,36.44,37.3,35.7,291712.0,10624217.0,15:30:02,2026-08-26
bj920010,凯添燃气,8.45,-0.07,-0.822,8.45,8.46,8.52,8.4,8.58,8.34,3419570.0,28972836.0,15:30:02,2026-08-26
bj920011,晨光电机,17.88,-0.44,-2.402,17.88,17.9,18.32,18.32,18.44,17.73,1039973.0,18797240.0,15:30:02,2026-08-26
bj920012,创达新材,52.3,-1.16,-2.17,52.3,52.35,53.46,53.01,53.58,51.55,992473.0,51909748.0,15:30:02,2026-08-26
bj920014,特瑞斯,8.63,-0.12,-1.371,8.63,8.64,8.75,8.68,8.75,8.57,1596677.0,13850910.0,15:30:02,2026-08-26
bj920015,锦华新材,39.01,-0.49,-1.241,39.0,39.01,39.5,39.54,39.83,38.8,999195.0,39210772.0,15:30:02,2026-08-26
