代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳,date
bj920000,安徽凤凰,11.65,0.4,3.556,11.64,11.65,11.25,11.25,11.75,10.92,949988.0,10960411.0,15:30:00,2026-07-10
bj920001,纬达光电,13.11,-0.03,-0.228,13.06,13.11,13.14,13.14,13.44,13.03,2218992.0,29385089.0,15:30:00,2026-07-10
bj920002,万达轴承,58.85,1.27,2.206,58.85,58.86,57.58,57.51,61.5,56.51,2440253.0,143985901.0,15:30:00,2026-07-10
bj920003,中诚咨询,17.4,0.27,1.576,17.39,17.4,17.13,17.02,17.71,16.82,635224.0,11060497.0,15:30:00,2026-07-10
bj920005,鼎佳精密,26.11,0.66,2.593,25.92,26.11,25.45,25.45,26.47,25.27,370052.0,9615505.0,15:30:00,2026-07-10
bj920006,XD晟楠科,14.85,0.69,4.873,14.84,14.85,14.16,14.1,15.3,13.86,1572174.0,23264134.0,15:30:00,2026-07-10
bj920007,酉立智能,35.55,1.18,3.433,35.44,35.55,34.37,34.15,36.2,33.83,242802.0,8568614.0,15:30:00,2026-07-10
bj920008,成电光信,19.74,0.72,3.785,19.73,19.74,19.02,18.91,20.45,18.88,1112097.0,21960488.0,15:30:00,2026-07-10
bj920009,丹娜生物,39.15,1.37,3.626,39.04,39.15,37.78,37.88,39.5,36.57,717135.0,27554798.0,15:30:00,2026-07-10
bj920010,凯添燃气,8.12,-0.08,-0.976,8.1,8.12,8.2,7.71,8.12,7.46,10684966.0,83896330.0,15:30:00,2026-07-10
bj920011,晨光电机,20.2,0.05,0.248,20.18,20.2,20.15,20.22,20.74,19.89,1358837.0,27628911.0,15:30:00,2026-07-10
bj920012,创达新材,61.0,-3.6,-5.573,61.0,61.1,64.6,64.0,65.98,61.0,2072160.0,130259738.0,15:30:00,2026-07-10
bj920014,特瑞斯,8.77,0.17,1.977,8.76,8.77,8.6,8.31,8.84,8.05,4853923.0,41145897.0,15:30:00,2026-07-10
bj920015,锦华新材,56.58,2.01,3.683,56.58,56.6,54.57,57.0,60.91,55.55,4963357.0,288016011.0,15:30:00,2026-07-10
bj920016,中草香料,12.58,0.49,4.053,12.55,12.58,12.09,12.07,12.74,11.82,965277.0,12001524.0,15:30:00,2026-07-10
bj920017,星昊医药,16.97,0.5,3.036,16.95,16.97,16.47,16.31,17.32,16.14,3548262.0,59919591.0,15:30:00,2026-07-10
bj920018,宏远股份,14.09,0.22,1.586,14.08,14.09,13.87,13.75,14.34,13.75,919233.0,12965803.0,15:30:00,2026-07-10
bj920019,铜冠矿建,15.51,0.32,2.107,15.44,15.51,15.19,15.47,15.74,15.08,2501465.0,38732532.0,15:30:00,2026-07-10
bj920020,泰凯英,16.48,0.32,1.98,16.48,16.5,16.16,16.13,16.68,16.02,1190194.0,19619293.0,15:30:00,2026-07-10
bj920021,流金科技,7.6,0.29,3.967,7.59,7.6,7.31,7.17,7.98,7.04,27625388.0,210986965.0,15:30:00,2026-07-10
bj920022,世昌股份,20.14,0.75,3.868,20.13,20.14,19.39,19.49,20.16,19.24,303750.0,6026353.0,15:30:00,2026-07-10
bj920023,*ST田野,1.67,0.03,1.829,1.67,1.68,1.64,1.65,1.71,1.62,5617472.0,9382564.0,15:30:00,2026-07-10
bj920026,卓兆点胶,19.12,0.2,1.057,19.11,19.12,18.92,19.11,19.5,18.52,933146.0,17895603.0,15:30:00,2026-07-10
bj920027,交大铁发,11.05,0.34,3.175,11.05,11.11,10.71,10.87,11.23,10.66,1485893.0,16387410.0,15:30:00,2026-07-10
bj920028,新恒泰,15.73,1.2,8.259,15.72,15.73,14.53,14.5,17.0,14.24,4587440.0,71519895.0,15:30:00,2026-07-10
bj920029,开发科技,34.05,0.37,1.099,34.0,34.05,33.68,33.87,34.75,33.35,1021551.0,34855783.0,15:30:00,2026-07-10
bj920030,德众汽车,4.46,0.26,6.19,4.44,4.46,4.2,4.17,4.53,4.13,2854297.0,12581873.0,15:30:00,2026-07-10
bj920033,康普化学,14.24,0.05,0.352,14.23,14.24,14.19,14.19,14.55,13.9,923468.0,13148904.0,15:30:00,2026-07-10
bj920035,精创电气,30.13,2.14,7.646,30.12,30.13,27.99,28.18,30.5,28.0,2180019.0,64815927.0,15:30:00,2026-07-10
bj920036,觅睿科技,32.52,0.23,0.712,32.51,32.52,32.29,32.28,33.59,31.8,895955.0,29343699.0,15:30:00,2026-07-10
bj920037,广信科技,40.23,0.08,0.199,40.23,40.28,40.15,40.15,41.13,39.78,1208169.0,48667321.0,15:30:00,2026-07-10
bj920039,国义招标,7.57,0.33,4.558,7.56,7.57,7.24,7.21,7.75,7.12,1703368.0,12874899.0,15:30:00,2026-07-10
bj920045,蘅东光,379.78,-36.35,-8.735,379.78,379.92,416.13,420.0,427.6,379.78,1422808.0,574393405.0,15:30:00,2026-07-10
bj920046,亿能电力,20.03,-0.14,-0.694,20.03,20.06,20.17,20.41,21.18,20.01,3538274.0,72679870.0,15:30:00,2026-07-10
bj920047,诺思兰德,22.38,0.08,0.359,22.38,22.39,22.3,22.0,23.01,21.18,11212296.0,248218632.0,15:30:00,2026-07-10
bj920050,爱伦医疗,26.4,0.48,1.852,26.29,26.4,25.92,25.87,26.53,25.6,206585.0,5415968.0,15:30:00,2026-07-10
bj920055,隆源股份,27.28,0.6,2.249,27.27,27.28,26.68,26.65,27.43,26.57,277385.0,7514384.0,15:30:00,2026-07-10
bj920056,能之光,17.06,0.46,2.771,17.02,17.06,16.6,16.69,17.39,16.4,670983.0,11341526.0,15:30:00,2026-07-10
bj920057,百甲科技,4.8,0.19,4.121,4.79,4.8,4.61,4.61,4.91,4.5,1870927.0,8942514.0,15:30:00,2026-07-10
