代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳,date
bj920000,安徽凤凰,13.03,-0.72,-5.236,13.03,13.04,13.75,13.61,13.9,12.96,648416.0,8579613.0,15:30:01,2026-06-11
bj920001,纬达光电,15.4,-0.86,-5.289,15.4,15.43,16.26,16.2,16.2,15.28,3258019.0,50635264.0,15:30:01,2026-06-11
bj920002,万达轴承,63.34,-3.27,-4.909,63.32,63.34,66.61,65.55,65.55,63.21,1619802.0,103338470.0,15:30:01,2026-06-11
bj920003,中诚咨询,27.26,-1.09,-3.845,27.26,27.4,28.35,28.35,28.35,27.04,387548.0,10753079.0,15:30:01,2026-06-11
bj920005,鼎佳精密,28.8,-1.57,-5.17,28.8,28.91,30.37,30.39,30.55,28.8,664106.0,19499797.0,15:30:01,2026-06-11
bj920006,晟楠科技,15.92,-0.71,-4.269,15.92,16.0,16.63,16.44,16.65,15.91,1033554.0,16643063.0,15:30:01,2026-06-11
bj920007,酉立智能,40.68,-3.5,-7.922,40.68,40.8,44.18,43.37,43.78,40.41,447324.0,18538900.0,15:30:01,2026-06-11
bj920008,成电光信,22.24,-0.94,-4.055,22.24,22.27,23.18,23.1,23.22,22.05,832939.0,18623353.0,15:30:01,2026-06-11
bj920009,丹娜生物,33.58,-1.96,-5.515,33.56,33.58,35.54,35.16,35.83,33.23,346132.0,11772060.0,15:30:01,2026-06-11
bj920010,凯添燃气,10.86,0.12,1.117,10.85,10.86,10.74,10.91,11.23,10.71,6152207.0,67143038.0,15:30:01,2026-06-11
bj920011,晨光电机,23.57,-1.54,-6.133,23.55,23.57,25.11,24.98,24.98,23.51,2452478.0,59001132.0,15:30:01,2026-06-11
bj920012,创达新材,64.22,-7.85,-10.892,64.22,64.5,72.07,70.55,71.59,64.0,3601017.0,247726692.0,15:30:01,2026-06-11
bj920014,特瑞斯,9.03,-0.37,-3.936,9.03,9.04,9.4,9.55,9.69,9.0,2553799.0,23601421.0,15:30:01,2026-06-11
bj920015,锦华新材,47.8,-1.5,-3.043,47.78,47.8,49.3,48.51,50.5,47.39,4094577.0,200173093.0,15:30:01,2026-06-11
bj920016,中草香料,13.95,-0.55,-3.793,13.83,13.95,14.5,14.37,14.54,13.82,492805.0,6908006.0,15:30:01,2026-06-11
